日期,开盘,收盘,最高,最低,成交量,成交额
2022-03-09,2143.79,2116.15,2154.62,2028.44,521187996,641926905856.0
2022-03-10,2165.42,2160.94,2179.49,2156.05,457351734,612625620992.0
2022-03-11,2128.96,2173.14,2176.47,2106.33,446429138,591465320448.0
2022-03-14,2154.1,2109.46,2163.98,2109.46,410957921,551758540800.0
2022-03-15,2091.08,2013.37,2107.97,2013.37,491133199,616059879424.0
2022-03-16,2049.61,2086.24,2091.49,1976.06,510653176,669733224448.0
2022-03-17,2118.02,2133.01,2167.82,2115.78,530552561,742943662080.0
2022-03-18,2121.95,2144.9,2150.58,2116.62,452016282,562050113536.0
2022-03-21,2152.24,2160.54,2170.29,2136.91,472491318,594069217280.0
2022-03-22,2155.89,2151.68,2166.65,2140.09,464501509,559997431808.0
2022-03-23,2157.79,2163.2,2170.06,2147.8,450677512,537394683904.0
2022-03-24,2150.7,2144.34,2158.3,2127.39,440692828,529361678336.0
2022-03-25,2146.1,2113.73,2152.02,2113.73,437184681,528491847680.0
2022-03-28,2098.79,2096.5,2114.64,2075.71,423332987,495913897984.0
2022-03-29,2101.24,2084.47,2109.79,2077.15,425132252,500012941312.0
2022-03-30,2094.05,2137.61,2137.61,2090.08,450967898,545377038336.0
2022-03-31,2129.97,2117.96,2133.44,2113.79,498906066,581017358336.0
2022-04-01,2104.38,2127.82,2133.99,2097.12,470576212,529916747776.0
2022-04-06,2126.2,2127.96,2132.75,2113.61,484429217,532502401024.0
2022-04-07,2117.28,2087.53,2129.52,2087.53,478578703,524892594176.0
2022-04-08,2089.63,2080.77,2092.96,2054.78,462484667,512401293312.0
2022-04-11,2068.14,2011.45,2068.14,2003.09,463261839,528592076800.0
2022-04-12,2009.41,2047.88,2047.88,1995.57,449765612,493975777280.0
2022-04-13,2034.58,2012.18,2042.13,2012.18,438713004,475223617536.0
2022-04-14,2024.34,2034.48,2045.89,2015.86,406771251,468901679104.0
2022-04-15,2020.75,2013.87,2029.76,2001.33,438335828,497739427840.0
2022-04-18,1999.3,2022.52,2026.55,1980.19,364605683,411908669440.0
2022-04-19,2021.4,2020.28,2036.31,2009.39,357166482,416624205824.0
2022-04-20,2018.46,1985.65,2020.74,1978.96,399133476,447105695744.0
2022-04-21,1975.22,1923.81,1988.77,1917.01,429251535,459812618240.0
2022-04-22,1911.23,1914.11,1932.59,1890.04,372203850,404474712064.0
2022-04-25,1879.85,1790.03,1880.9,1790.03,457612442,469816864768.0
2022-04-26,1791.76,1752.27,1814.45,1747.53,433566387,442820890624.0
2022-04-27,1729.85,1821.39,1821.39,1724.92,476208435,494759763968.0
2022-04-28,1811.29,1808.47,1830.57,1786.95,408975483,451836264448.0
2022-04-29,1822.91,1878.88,1881.6,1815.35,464934269,524605251584.0
2022-05-05,1866.49,1891.66,1907.53,1863.42,409979607,491556405248.0
2022-05-06,1845.95,1859.39,1875.79,1840.36,375395433,413582135296.0
2022-05-09,1852.35,1865.92,1876.77,1852.12,339109143,371397517312.0
2022-05-10,1839.42,1894.39,1896.29,1833.59,411328212,462831980544.0
2022-05-11,1897.33,1918.52,1959.27,1897.14,506951048,605072523264.0
2022-05-12,1906.18,1921.65,1931.84,1903.15,404425812,452362047488.0
2022-05-13,1932.2,1931.45,1936.13,1911.14,384838062,416213569536.0
2022-05-16,1945.9,1926.01,1953.73,1919.98,408409472,437216530432.0
2022-05-17,1925.59,1940.05,1940.05,1911.01,387156787,438261202944.0
2022-05-18,1942.23,1941.54,1957.56,1933.18,393883576,431494832128.0
2022-05-19,1912.98,1952.7,1952.7,1909.57,414314099,446671269888.0
2022-05-20,1962.85,1983.67,1983.67,1958.41,446303250,505340903424.0
2022-05-23,1988.04,1994.76,1995.3,1975.26,420200658,478499287040.0
2022-05-24,1993.44,1922.48,1993.44,1922.48,488680891,551769374720.0
2022-05-25,1921.52,1944.88,1944.88,1918.47,374752911,419830456320.0
2022-05-26,1947.57,1955.13,1964.96,1917.58,400141811,445519716352.0
2022-05-27,1967.38,1955.03,1979.83,1941.25,397628667,443122737152.0
2022-05-30,1964.69,1975.89,1975.92,1951.25,374347581,434348797952.0
2022-05-31,1976.7,2006.95,2008.97,1962.41,420569052,503501496320.0
2022-06-01,2002.81,2012.65,2019.92,1997.64,407924439,482675712000.0
2022-06-02,2005.59,2026.51,2027.77,2000.9,406158052,477859352576.0
2022-06-06,2027.32,2073.56,2073.94,2023.38,461702057,595015106560.0
2022-06-07,2074.12,2072.58,2081.9,2056.28,454574894,556581982208.0
2022-06-08,2073.88,2083.42,2087.21,2045.64,476121211,592665812992.0
2022-06-09,2078.39,2045.7,2078.39,2037.09,431076831,508211757056.0
2022-06-10,2033.16,2085.31,2086.77,2031.62,440546770,546164944896.0
2022-06-13,2069.19,2085.1,2093.01,2064.37,463249992,578736504832.0
2022-06-14,2063.0,2089.11,2089.13,2026.65,487599959,585416761344.0
2022-06-15,2093.89,2098.99,2133.72,2089.83,560954015,676767703040.0
2022-06-16,2099.62,2106.75,2124.74,2097.32,488078231,574535843840.0
2022-06-17,2091.26,2131.22,2134.34,2089.35,464360786,595942662144.0
2022-06-20,2141.39,2158.34,2171.0,2139.0,475333978,636552704000.0
2022-06-21,2157.68,2147.29,2166.88,2126.32,490276081,608079024128.0
2022-06-22,2149.54,2119.82,2151.17,2119.03,438776893,555435229184.0
2022-06-23,2123.55,2164.01,2164.01,2109.67,471908900,601724805120.0
2022-06-24,2170.39,2192.66,2193.68,2165.77,501254049,650459590656.0
2022-06-27,2202.63,2216.98,2226.33,2202.63,514242619,687112404992.0
2022-06-28,2216.49,2243.92,2246.12,2204.21,535029550,695684362240.0
2022-06-29,2237.54,2194.51,2245.47,2193.11,578819364,754858639360.0
2022-06-30,2196.36,2224.15,2236.59,2196.36,502894730,649474154496.0
2022-07-01,2224.79,2219.41,2231.77,2210.66,455783516,592858468352.0
2022-07-04,2214.33,2245.31,2245.31,2202.87,458436529,641126830080.0
2022-07-05,2249.56,2232.98,2257.43,2204.82,493969472,664378437632.0
2022-07-06,2226.33,2207.2,2234.43,2188.35,451141926,599172091904.0
2022-07-07,2208.6,2227.66,2232.52,2195.22,453546936,614824415232.0
2022-07-08,2236.54,2219.9,2243.32,2217.61,464011817,607479341056.0
2022-07-11,2211.36,2187.34,2211.36,2170.52,451243336,583792943104.0
2022-07-12,2187.42,2155.56,2192.58,2152.52,444283747,565774930215.08
2022-07-13,2156.28,2175.59,2183.22,2145.42,445105517,548175186644.28
2022-07-14,2170.93,2192.7,2206.52,2165.84,469480639,595851639986.44
2022-07-15,2185.15,2159.99,2202.05,2159.99,505839026,627239630203.33
2022-07-18,2165.68,2191.96,2193.59,2153.11,473232609,598045522405.58
2022-07-19,2192.86,2194.92,2202.92,2178.46,485702640,600720026414.64
2022-07-20,2202.37,2210.46,2214.29,2197.56,460614590,569050297704.28
2022-07-21,2205.6,2193.81,2213.59,2193.81,486417366,597513193964.88
2022-07-22,2199.21,2185.41,2209.45,2167.46,464840150,557838964284.85
2022-07-25,2185.13,2165.36,2188.99,2159.24,433572939,513894847736.49
2022-07-26,2167.06,2187.23,2190.45,2154.9,423353036,499711803605.33
2022-07-27,2182.95,2194.54,2197.22,2177.47,443864105,528343550244.43
2022-07-28,2205.19,2203.24,2219.93,2199.13,504869927,611466432305.58
2022-07-29,2204.97,2181.25,2208.07,2177.59,485462578,604184364933.58
2022-08-01,2178.25,2202.49,2202.49,2165.83,454766236,594861070524.39
2022-08-02,2177.24,2138.17,2177.24,2118.25,596422298,705161509125.85
2022-08-03,2141.23,2117.19,2169.64,2110.39,525849018,659550015711.61
2022-08-04,2128.88,2135.33,2139.29,2107.02,428255877,528256488896.89
2022-08-05,2141.25,2166.01,2167.31,2136.1,454849809,581338906745.27
2022-08-08,2160.82,2183.22,2183.22,2157.0,424214874,560327245554.33
2022-08-09,2179.96,2188.49,2188.49,2172.86,425183711,561587343672.89
2022-08-10,2183.83,2180.83,2192.4,2170.32,427925375,576112336166.27
2022-08-11,2191.01,2216.98,2217.12,2185.03,488906602,639275391793.58
2022-08-12,2214.6,2207.06,2221.83,2206.75,490390438,595631296421.25
2022-08-15,2203.18,2217.44,2221.41,2201.75,457298528,589050552059.35
2022-08-16,2219.63,2227.04,2235.53,2216.78,490212239,610983946643.4
2022-08-17,2229.63,2242.45,2244.8,2217.13,511868514,650590483630.19
2022-08-18,2237.29,2236.53,2239.39,2229.58,502579425,635990044633.23
2022-08-19,2236.04,2207.99,2240.24,2207.99,518742439,662348563000.62
2022-08-22,2201.48,2228.32,2228.39,2196.56,463803681,598705296883.12
2022-08-23,2223.9,2227.38,2231.75,2218.32,460671129,583980846417.63
2022-08-24,2230.94,2160.38,2231.87,2157.68,542031759,667671574735.41
2022-08-25,2167.46,2155.14,2171.02,2128.57,468367750,567022952030.2
2022-08-26,2160.02,2146.19,2175.15,2142.55,423200607,531590580203.26
2022-08-29,2119.3,2147.74,2149.73,2114.67,395382392,482076759084.63
2022-08-30,2147.88,2137.72,2150.33,2126.68,409453173,484735739677.95
2022-08-31,2128.16,2096.07,2132.95,2087.48,459835903,570596999686.26
2022-09-01,2093.0,2080.6,2109.91,2076.93,393197405,457759357578.26
2022-09-02,2086.04,2089.74,2095.05,2075.01,371281614,433294733347.63
2022-09-05,2085.31,2088.09,2094.92,2074.77,365345250,430071344966.41
2022-09-06,2092.43,2113.27,2113.27,2081.21,402594159,490521341965.61
2022-09-07,2104.92,2123.2,2129.78,2101.29,417413878,503263088621.51
2022-09-08,2124.26,2104.39,2125.21,2102.94,395047991,459600786212.44
2022-09-09,2109.0,2118.11,2119.48,2099.84,375617629,440969016819.89
2022-09-13,2126.38,2125.05,2130.94,2117.14,365038769,432328505764.93
2022-09-14,2094.01,2100.9,2109.91,2086.37,355327916,416273968733.97
2022-09-15,2109.14,2051.79,2110.78,2032.1,443030060,526626934553.72
2022-09-16,2046.48,2005.6,2047.43,2005.6,392660433,444267901595.48
2022-09-19,2002.28,1990.36,2013.22,1980.45,329594959,375430720884.86
2022-09-20,2001.86,2011.66,2023.32,1999.46,320491738,382373091132.14
2022-09-21,2004.97,2004.31,2012.84,1980.61,333907929,366446632798.37
2022-09-22,1989.7,1991.85,2014.6,1987.59,321627173,368469428214.74
2022-09-23,1991.06,1963.69,1996.41,1947.95,340925085,381988411199.02
2022-09-26,1949.53,1949.0,1981.86,1946.11,327208261,374418070455.76
2022-09-27,1955.08,1989.4,1989.4,1949.6,320916907,376138593467.99
2022-09-28,1983.9,1938.26,1983.9,1938.26,323972352,371216304077.25
2022-09-29,1958.4,1937.2,1960.79,1927.29,314504672,348132411161.17
2022-09-30,1937.36,1912.0,1942.84,1911.98,283223132,320578275697.64
2022-10-10,1914.47,1870.5,1917.41,1865.58,298150773,337870025437.05
2022-10-11,1874.67,1882.0,1887.98,1860.18,277287498,317100032607.47
2022-10-12,1880.42,1929.53,1929.53,1852.42,347135440,403345995955.54
2022-10-13,1917.85,1934.28,1952.17,1912.9,352459169,410574203455.12
2022-10-14,1949.08,1984.33,1992.95,1947.62,390341470,488757894665.71
2022-10-17,1974.37,1997.81,1999.17,1971.47,382488133,458064126282.75
2022-10-18,2006.87,2005.08,2019.41,1994.17,388144933,467799549152.77
2022-10-19,1999.22,1981.84,2005.02,1981.84,365583539,445291209696.16
2022-10-20,1969.31,1971.67,1999.72,1950.03,375346701,456150968087.5
2022-10-21,1970.71,1966.93,1979.81,1958.22,343830151,397212754987.17
2022-10-24,1966.94,1932.34,1989.78,1921.71,407224612,486317578542.37
2022-10-25,1922.5,1923.51,1941.16,1896.13,391931260,465368849953.03
2022-10-26,1926.21,1957.92,1974.03,1926.21,438412943,541376237666.15
2022-10-27,1960.12,1945.38,1968.06,1945.37,426569080,542578935102.87
2022-10-28,1930.84,1879.2,1935.95,1873.15,440106690,524397371045.9
2022-10-31,1864.17,1886.41,1904.84,1864.17,395020256,486465964553.37
2022-11-01,1890.91,1942.36,1942.36,1887.83,424965410,546530955016.92
2022-11-02,1938.19,1968.2,1980.13,1935.43,466416166,594556048414.5
2022-11-03,1950.45,1967.38,1971.55,1948.15,400924659,515881815798.86
2022-11-04,1968.26,2020.16,2025.26,1968.26,466117158,621906969893.27
2022-11-07,2019.44,2027.86,2035.51,2010.87,455136444,581740214517.94
2022-11-08,2026.69,2019.81,2027.38,2005.15,399511530,496794896858.14
2022-11-09,2020.41,2011.51,2031.1,2010.14,393693811,471819769363.25
2022-11-10,1997.95,1991.82,2004.27,1983.15,426394700,506896460257.35
2022-11-11,2040.76,2017.96,2046.21,2016.54,598274247,709334987013.27
2022-11-14,2020.92,2012.81,2034.52,2005.02,518247742,612751091880.81
2022-11-15,2010.4,2054.09,2054.09,2005.57,503671259,612151515139.78
2022-11-16,2051.96,2038.0,2061.44,2034.18,466187381,555714062614.76
2022-11-17,2032.02,2039.21,2039.21,2015.9,438822708,535216708400.17
2022-11-18,2040.8,2029.32,2053.51,2027.8,492221658,589522447352.25
2022-11-21,2015.1,2028.51,2028.51,2003.13,420524479,504248443961.33
2022-11-22,2025.05,2002.39,2030.84,1994.63,433756297,510483607793.14
2022-11-23,1998.17,1995.51,2003.55,1967.78,405799674,474079302422.15
2022-11-24,2001.14,1998.14,2007.68,1991.55,376262826,439869209110.42
2022-11-25,1993.3,1984.18,1994.79,1982.08,368960495,414462585778.89
2022-11-28,1953.71,1974.07,1974.15,1947.02,375381583,419844174797.23
2022-11-29,1982.49,2016.22,2018.78,1982.49,469714685,529016062334.42
2022-11-30,2014.25,2018.69,2025.29,2008.34,477400249,527150019765.31
2022-12-01,2044.64,2044.1,2054.93,2042.88,494705772,596166106743.34
2022-12-02,2039.79,2044.6,2055.96,2037.07,428852017,498207072951.05
2022-12-05,2056.68,2062.63,2064.3,2049.8,489374883,575901446011.65
2022-12-06,2055.25,2067.93,2078.52,2053.12,455796410,562964953760.58
2022-12-07,2062.3,2071.04,2083.06,2060.27,445500813,546530031585.04
2022-12-08,2067.72,2064.38,2072.3,2058.41,440019801,504931899273.83
2022-12-09,2064.72,2075.84,2077.73,2056.07,464345892,561346221280.01
2022-12-12,2069.24,2061.87,2070.03,2059.67,430329041,514862328435.11
2022-12-13,2061.34,2050.37,2061.69,2048.63,409092170,482901926303.85
2022-12-14,2051.64,2048.61,2057.98,2044.27,406111741,476926630751.19
2022-12-15,2045.65,2054.91,2057.24,2042.21,392689173,461043860370.19
2022-12-16,2043.67,2039.52,2049.1,2031.64,404009947,454187249015.79
2022-12-19,2038.05,2003.2,2044.41,1996.08,400705350,448907977559.71
2022-12-20,1998.07,1979.08,1998.07,1972.13,328218210,378107632805.51
2022-12-21,1980.9,1969.79,1985.18,1962.63,315182795,347827238918.49
2022-12-22,1980.33,1955.58,1985.01,1950.08,347408567,391173437962.81
2022-12-23,1944.73,1950.02,1962.37,1939.33,315967227,352043828653.05
2022-12-26,1951.05,1975.93,1977.42,1951.05,318664168,368805661793.4
2022-12-27,1980.98,1993.32,1994.14,1974.37,347696816,400690168479.16
2022-12-28,1985.66,1974.33,1985.66,1970.42,346226478,390261749973.88
2022-12-29,1967.28,1968.41,1983.03,1964.9,323094665,360827045229.39
2022-12-30,1976.31,1975.61,1980.59,1973.18,322540533,353707649819.65
2023-01-03,1974.66,2004.12,2006.19,1966.71,397899643,457443911913.01
2023-01-04,2002.23,2005.35,2011.97,1994.39,412144084,467334510173.46
2023-01-05,2010.82,2037.14,2039.17,2008.2,410853816,507125753763.94
2023-01-06,2036.68,2040.53,2053.29,2035.23,407144027,499549690460.22
2023-01-09,2047.7,2054.47,2059.62,2047.14,360313472,464473354344.92
2023-01-10,2055.43,2060.44,2062.64,2046.47,342008406,436844214795.51
2023-01-11,2059.91,2046.76,2068.27,2044.6,349159804,432601300476.01
2023-01-12,2050.73,2048.77,2059.86,2042.37,340072634,406082464913.04
2023-01-13,2055.27,2067.15,2067.15,2051.53,331434486,414249451463.36
2023-01-16,2069.24,2094.99,2108.8,2069.24,392756664,503878168726.83
2023-01-17,2096.74,2094.26,2101.31,2085.63,331375770,404543870946.2
2023-01-18,2097.18,2097.95,2104.24,2094.73,314382506,369658040551.92
2023-01-19,2095.15,2112.1,2112.1,2090.37,326621913,390151666422.17
2023-01-20,2116.54,2125.81,2126.73,2116.54,343456691,420081970830.72
2023-01-30,2162.83,2150.38,2166.23,2148.49,485925549,608917708196.38
2023-01-31,2145.13,2142.55,2152.77,2137.56,445449977,524922474788.3
2023-02-01,2147.0,2173.59,2173.59,2141.82,498656713,591211958831.92
2023-02-02,2177.78,2172.49,2183.18,2165.96,490735378,595594549924.02
2023-02-03,2166.02,2163.28,2167.14,2137.23,447992474,536009517767.31
2023-02-06,2150.26,2145.19,2154.72,2134.07,424219892,525584144420.23
2023-02-07,2148.84,2152.89,2154.31,2141.14,440822034,524398559164.81
2023-02-08,2154.31,2141.31,2155.67,2139.79,428272279,511448766871.0
2023-02-09,2136.22,2174.2,2174.2,2133.76,442551618,549344191425.31
2023-02-10,2171.61,2164.72,2177.42,2153.67,458163546,551126051031.48
2023-02-13,2163.56,2190.54,2190.54,2162.37,466500205,582132385089.64
2023-02-14,2195.87,2188.81,2195.87,2179.29,448099798,558431029786.61
2023-02-15,2189.69,2187.51,2192.86,2180.93,464237085,579686819536.07
2023-02-16,2187.1,2150.23,2200.22,2135.67,603109668,724618468990.77
2023-02-17,2148.94,2125.19,2157.83,2124.79,452502268,558493619093.9
2023-02-20,2126.05,2161.66,2161.66,2117.01,438487047,552058242172.47
2023-02-21,2161.68,2165.77,2171.63,2150.77,430156398,530710903368.56
2023-02-22,2153.91,2159.82,2167.63,2151.03,369593896,462831583782.36
2023-02-23,2159.71,2154.73,2167.48,2144.78,382701855,472884405027.65
2023-02-24,2155.25,2140.65,2155.48,2131.19,326405502,417778046795.17
2023-02-27,2132.65,2124.88,2140.87,2121.07,337795673,429031645679.96
2023-02-28,2132.04,2142.08,2142.92,2119.67,346662457,438728229895.31
2023-03-01,2142.15,2163.82,2163.82,2136.46,415273775,534542031230.12
2023-03-02,2161.71,2152.64,2166.81,2150.41,430983053,544079910377.17
2023-03-03,2154.06,2152.13,2158.74,2137.43,386886331,480634863246.71
2023-03-06,2152.75,2152.15,2154.59,2136.45,385843289,519291321929.06
2023-03-07,2149.55,2108.72,2151.35,2108.72,408967132,502562851645.07
2023-03-08,2102.37,2114.91,2115.89,2099.24,314567554,405672051564.69
2023-03-09,2116.71,2113.33,2120.34,2101.98,328391194,427827723242.98
2023-03-10,2101.52,2087.17,2104.78,2086.69,361217066,467353246822.39
2023-03-13,2081.01,2096.42,2096.94,2075.65,363383446,474946171008.22
2023-03-14,2093.11,2075.93,2093.11,2052.83,397559735,522440932674.96
2023-03-15,2086.68,2081.26,2096.63,2080.0,350589630,445104875350.01
2023-03-16,2069.1,2049.48,2073.79,2047.1,357606532,452132167206.33
2023-03-17,2064.08,2060.18,2076.51,2054.45,405882900,541126224282.93
2023-03-20,2063.03,2053.65,2067.87,2050.41,438320664,577224812666.67
2023-03-21,2056.53,2085.98,2085.98,2055.22,387093061,504999749014.35
2023-03-22,2090.67,2098.44,2100.77,2089.47,445982825,575341080586.26
2023-03-23,2091.99,2111.45,2111.45,2089.38,437895647,594115483045.12
2023-03-24,2112.75,2116.77,2118.55,2107.14,478515088,643967262494.17
2023-03-27,2115.88,2119.18,2119.73,2101.54,494233913,686374442139.3
2023-03-28,2118.26,2104.37,2120.28,2101.96,445698587,607318157251.34
2023-03-29,2107.05,2103.37,2112.31,2096.2,413628273,575550878933.53
2023-03-30,2102.97,2108.29,2111.34,2086.58,392133461,543036386530.15
2023-03-31,2110.43,2124.76,2125.98,2108.71,399574951,556599139902.12
2023-04-03,2127.1,2149.02,2149.59,2127.1,497684518,739594240677.85
2023-04-04,2147.16,2139.37,2147.16,2128.39,508157670,768756861532.97
2023-04-06,2127.82,2138.58,2139.81,2125.6,454470636,686781052738.08
2023-04-07,2138.94,2158.41,2159.17,2137.01,427643908,617625658301.86
2023-04-10,2160.9,2136.43,2161.07,2131.46,478246743,709144488864.69
2023-04-11,2135.65,2139.48,2143.67,2127.09,422999015,616280318632.43
2023-04-12,2139.42,2147.16,2148.09,2134.7,452128995,650077105572.89
2023-04-13,2140.86,2127.69,2144.98,2125.35,470195676,659253406527.18
2023-04-14,2130.85,2137.06,2139.08,2121.1,439773804,636677409061.19
2023-04-17,2133.58,2141.4,2143.14,2132.89,423413042,597034448687.99
2023-04-18,2138.27,2138.79,2142.31,2130.88,397866670,585692909702.26
2023-04-19,2135.97,2126.51,2138.24,2123.48,414923105,606129019777.47
2023-04-20,2123.69,2117.94,2123.69,2108.08,433953327,639013483724.92
2023-04-21,2118.01,2066.1,2121.68,2066.1,479311979,687349533847.41
2023-04-24,2064.42,2049.19,2066.37,2040.07,427155287,610062481168.08
2023-04-25,2046.36,2014.58,2048.39,1991.59,463773505,639693500579.46
2023-04-26,2007.03,2025.08,2035.61,2006.27,438565413,641802706126.19
2023-04-27,2017.48,2027.47,2037.64,2014.84,415685322,578698180336.63
2023-04-28,2026.71,2056.04,2056.3,2026.71,453472498,601892954652.12
2023-05-04,2051.18,2054.4,2056.63,2045.44,481896827,621189213575.74
2023-05-05,2051.57,2037.86,2051.83,2027.03,441892037,571854889836.66
2023-05-08,2040.99,2046.92,2047.53,2035.3,439261518,572226574749.28
2023-05-09,2043.21,2023.06,2048.69,2022.55,479507408,602613001132.81
2023-05-10,2018.58,2029.27,2034.85,2012.42,393848082,530434508355.48
2023-05-11,2031.77,2032.77,2040.53,2030.14,384549481,494561743593.89
2023-05-12,2029.48,2010.04,2037.75,2009.82,367186987,460978545724.87
2023-05-15,2011.11,2033.8,2033.8,2000.13,384146337,506569506007.81
2023-05-16,2033.99,2019.38,2033.99,2013.98,353215293,480861767227.86
2023-05-17,2014.83,2025.95,2027.59,2014.11,325935158,440904311020.95
2023-05-18,2027.54,2028.68,2034.61,2019.01,371166643,511460754722.24
2023-05-19,2025.72,2031.1,2039.71,2019.11,355120996,488437270906.61
2023-05-22,2029.01,2038.96,2042.24,2023.16,345197485,452958772674.89
2023-05-23,2038.35,2018.72,2040.16,2018.72,339330348,441061218888.83
2023-05-24,2012.33,2009.48,2026.37,2005.36,345166509,460008235632.47
2023-05-25,2007.12,2006.13,2014.92,1986.45,376978170,509217799376.23
2023-05-26,2005.19,2012.49,2015.7,1991.91,357093537,487173622450.08
2023-05-29,2017.36,2002.15,2020.76,1997.36,394727001,542920609343.98
2023-05-30,1997.87,2011.99,2011.99,1982.2,397341086,556589545825.65
2023-05-31,2008.81,2003.18,2010.69,1993.57,388079766,553781824235.49
2023-06-01,1998.12,2012.23,2025.68,1994.37,419041309,585600591787.66
2023-06-02,2018.02,2035.62,2038.57,2018.02,406446845,563121358380.17
2023-06-05,2034.89,2033.7,2035.35,2026.28,375801794,515963796666.03
2023-06-06,2030.89,1998.62,2030.89,1994.51,414938520,549964902631.79
2023-06-07,1999.42,1995.28,2005.2,1989.6,348520501,483428011486.96
2023-06-08,1994.49,1992.33,2002.36,1980.11,369611572,505966211106.97
2023-06-09,1993.97,2006.45,2006.45,1988.61,408492315,576348802984.15
2023-06-12,2002.66,2021.18,2027.34,1998.98,403745489,562164566350.62
2023-06-13,2018.69,2033.79,2034.9,2018.3,397547211,564979962214.3
2023-06-14,2036.91,2038.8,2045.87,2033.72,425611977,596560477487.17
2023-06-15,2041.37,2062.95,2063.68,2040.42,430623753,634830980596.71
2023-06-16,2064.69,2083.36,2085.09,2061.73,424162110,623260890946.62
2023-06-19,2083.48,2081.49,2085.27,2076.87,426762540,651260366452.05
2023-06-20,2079.17,2080.44,2087.26,2073.38,423830265,656500454633.98
2023-06-21,2075.08,2039.91,2077.78,2039.91,415434192,615571109892.27
2023-06-26,2024.21,2002.93,2031.55,1998.83,421794104,578271793644.81
2023-06-27,2004.98,2029.98,2030.67,2003.53,367359544,486441509843.08
2023-06-28,2026.29,2021.03,2026.29,1990.39,396002529,527868515969.58
2023-06-29,2017.73,2027.32,2035.37,2017.25,378096185,524238390418.94
2023-06-30,2025.25,2049.23,2055.29,2022.64,402735616,558752689351.78
2023-07-03,2054.9,2060.13,2066.49,2048.0,438544706,603094147047.69
2023-07-04,2058.51,2068.82,2068.82,2054.01,396384762,542016354481.55
2023-07-05,2067.77,2051.52,2067.77,2048.54,383989043,516418678055.39
2023-07-06,2046.82,2044.03,2059.22,2041.45,376997020,498914642916.19
2023-07-07,2039.22,2030.4,2041.53,2023.93,382650080,486094877373.38
2023-07-10,2037.12,2036.83,2045.49,2030.12,341347680,449784877191.04
2023-07-11,2039.13,2052.93,2052.93,2034.47,347939400,463515203048.4
2023-07-12,2052.31,2030.77,2053.94,2028.6,414728122,546420224860.45
2023-07-13,2036.95,2059.0,2060.16,2036.95,395600049,547542679715.14
2023-07-14,2060.54,2058.1,2063.45,2056.24,401161958,554228056030.02
2023-07-17,2051.13,2047.7,2051.13,2037.92,363260892,480497000090.16
2023-07-18,2049.93,2042.37,2050.75,2037.41,361571791,469777623558.24
2023-07-19,2039.83,2037.08,2047.32,2026.91,327752924,421242032809.67
2023-07-20,2039.42,2015.65,2045.41,2013.53,385717452,483235253689.43
2023-07-21,2011.97,2011.83,2026.31,2005.93,371902231,430277669430.22
2023-07-24,2006.32,2004.3,2018.4,1999.7,353230574,398795431812.6
2023-07-25,2027.89,2048.15,2048.15,2027.89,438134387,537269565725.67
2023-07-26,2045.25,2037.47,2045.25,2033.28,414900355,463845096756.54
2023-07-27,2039.24,2027.74,2046.53,2024.84,419478509,447863376959.32
2023-07-28,2022.49,2052.62,2055.52,2017.49,468260844,511355319580.95
2023-07-31,2060.15,2069.51,2081.34,2060.15,534958540,593689024829.04
2023-08-01,2067.03,2061.76,2070.47,2054.58,480961382,515654864772.43
2023-08-02,2057.41,2056.06,2064.24,2050.38,428488637,447062408029.06
2023-08-03,2049.32,2061.64,2061.78,2047.02,415941239,443344550568.47
2023-08-04,2070.59,2071.59,2081.56,2064.18,486043734,551972086950.54
2023-08-07,2066.17,2057.82,2066.93,2052.27,416526633,497019702510.52
2023-08-08,2055.15,2051.03,2058.88,2045.92,379190258,443144463019.48
2023-08-09,2045.48,2038.77,2049.33,2036.1,359384012,426798581781.91
2023-08-10,2035.65,2041.41,2043.08,2029.49,322373155,386871601708.37
2023-08-11,2043.54,2002.29,2043.54,2002.29,371809334,424303880914.13
2023-08-14,1983.19,1999.65,2000.07,1970.48,345682092,419328589694.02
2023-08-15,2000.19,1986.43,2002.84,1970.77,332540167,405668296583.24
2023-08-16,1979.87,1967.64,1986.87,1967.51,333977652,400622307635.19
2023-08-17,1960.86,1984.3,1986.04,1948.01,349464108,419033826030.4
2023-08-18,1982.6,1950.26,1987.15,1950.26,363919164,424224876266.88
2023-08-21,1946.46,1930.83,1959.36,1930.83,321541144,384541011556.21
2023-08-22,1940.2,1939.88,1946.64,1905.6,386555816,469741718331.55
2023-08-23,1935.02,1901.85,1935.02,1901.84,336884785,407929683840.21
2023-08-24,1907.73,1911.24,1927.22,1893.46,366989479,453283452492.46
2023-08-25,1901.34,1882.66,1906.92,1875.76,387522508,448534888062.6
2023-08-28,1987.67,1900.5,1987.67,1895.81,529252226,609414535381.43
2023-08-29,1894.84,1951.63,1956.41,1894.19,507722442,593126465584.35
2023-08-30,1953.88,1958.88,1972.14,1949.71,475830316,569619932988.64
2023-08-31,1955.9,1947.48,1957.37,1944.17,401930565,466692822660.87
2023-09-01,1951.68,1953.58,1961.9,1947.48,359933710,410622387826.64
2023-09-04,1962.14,1981.63,1981.63,1956.13,416166023,480361264665.84
2023-09-05,1978.09,1970.08,1980.98,1965.88,386458929,461095800942.52
2023-09-06,1963.27,1971.59,1973.71,1955.5,373872507,447278746846.37
